disease_name,url,title,question,answer
Melanoma,https://www.nhs.uk/conditions/melanoma-skin-cancer/symptoms/,Symptoms  -  Melanoma skin cancer,Non-urgent advice: See a GP if: (Melanoma),"* you have a mole that's changed size, shape or colour
* you have a mole that's painful or itchy
* you have a mole that's inflamed, bleeding or crusty
* you have a new or unusual mark on your skin that has not gone away after a few weeks
* you have a dark area under a nail that has not been caused by an injury

Finding a melanoma as early as possible can mean it's easier to treat."
Melanoma,https://www.nhs.uk/conditions/melanoma-skin-cancer/symptoms/,Symptoms  -  Melanoma skin cancer,What happens at the GP appointment (Melanoma),"You will be asked some questions about your health, family medical history, medical conditions and your symptoms.
Tell the GP if you have a mole, freckle or other area of skin that's recently changed. Also tell them if you or a member of your family have had skin cancer in the past.
The GP will look at your mole and any other areas of affected skin. They may ask you if they can take a photograph of it to send to a specialist (dermatologist) to look at. This is called teledermatology."
Melanoma,https://www.nhs.uk/conditions/melanoma-skin-cancer/symptoms/,Symptoms  -  Melanoma skin cancer,Referral to a specialist (Melanoma),"The GP may refer you to a specialist in hospital for more tests if they think you have a condition that needs to be investigated.
This may be an urgent referral, usually within 2 weeks, if you have certain symptoms. This does not definitely mean you have cancer.
Information:"
Melanoma,https://www.nhs.uk/conditions/melanoma-skin-cancer/symptoms/,Symptoms  -  Melanoma skin cancer,Support links (Melanoma),© Crown copyright
Melanoma,https://www.hopkinsmedicine.org/health/conditions-and-diseases/melanoma,[Health](https://www.hopkinsmedicine.org/health),Overview (Melanoma),"There are three main types of skin cancer: basal cell carcinoma, squamous cell carcinoma and melanoma. While melanoma is a much less common form of skin cancer, it’s more likely to spread to other parts of the body than the other two cancer types.
Melanoma starts in the melanocytes, which are the skin cells that produce melanin. Melanin gives skin its color.
Melanoma can form anywhere on the skin. Melanoma usually occurs in adults, but it may occasionally be found in children and adolescents. Men usually develop melanoma on their chest or back. Women usually get melanoma on their legs. Other common sites for melanoma include the neck and face.
In rare cases, melanoma can develop in other areas of the body. For example, it can occur in the eyes, mouth, genitals or anal region."
Melanoma,https://www.hopkinsmedicine.org/health/conditions-and-diseases/melanoma,[Health](https://www.hopkinsmedicine.org/health),Find a Doctor (Melanoma),Specializing In:
Melanoma,https://www.hopkinsmedicine.org/health/conditions-and-diseases/melanoma,[Health](https://www.hopkinsmedicine.org/health),Find a Doctor (Melanoma),Specializing In:
Melanoma,https://emedicine.medscape.com/article/280245-overview,Malignant Melanoma,Pathophysiology (Melanoma),"Melanomas have two growth phases: radial and vertical. During the radial growth phase, malignant cells grow in a radial fashion in the epidermis. With time, most melanomas progress to the vertical growth phase, in which the malignant cells invade the dermis and develop the ability to metastasize. This is usually indicated by a dermal nest larger than the largest junctional nest, a dermal nest with mitosis, or a dermal nest within reticular dermis.
Clinically, lesions are classified according to their depth, as follows:
* Thin: 1 mm or less
* Moderate: 1-4 mm
* Thick: > 4 mm"
Melanoma,https://emedicine.medscape.com/article/280245-overview,Malignant Melanoma,Histologic types of melanoma,"There are five different forms, or histologic types, of melanoma, and specific gene mutations determine behavior and response to treatment::
* Superficial spreading
* Nodular
* Acral lentiginous
* Mucosal lentiginous"
Melanoma,https://emedicine.medscape.com/article/280245-overview,Malignant Melanoma,Superficial spreading melanomas,"Approximately 70% of cutaneous malignant melanomas are the superficial spreading melanoma (SSM) type. Many SSMs arise from a pigmented dysplastic nevus, often one that has long been stable. Typical changes include ulceration, enlargement, or color changes. An SSM may be found on any body surface, especially the head, neck, and trunk of males and the lower extremities of females."
Melanoma,https://emedicine.medscape.com/article/280245-overview,Malignant Melanoma,Nodular melanomas,"Nodular melanomas (NMs) represent approximately 10-15% of melanomas and also are found commonly on all body surfaces, especially the trunk of males. These lesions are the most symmetrical and uniform of the melanomas and are dark brown or black. The radial growth phase may not be evident in NMs; however, if this phase is evident, it is short-lived, because the tumor advances rapidly to the vertical growth phase, thus making the NM a high-risk lesion. Approximately 5% of all NMs are amelanotic melanomas."
Melanoma,https://emedicine.medscape.com/article/280245-overview,Malignant Melanoma,Acral lentiginous melanomas,"Acral lentiginous melanomas (ALMs) are the only melanomas that have an equal frequency in Blacks and Whites. They occur on the palms, soles, and subungual areas. Subungual melanomas often are mistaken for subungual hematomas (splinter hemorrhages). Like NM, ALM is extremely aggressive, with rapid progression from the radial to vertical growth phase."
Melanoma,https://emedicine.medscape.com/article/280245-overview,Malignant Melanoma,Genetics (Melanoma),"Many genes are implicated in the development of melanoma, including _TERT_ , _CDKN2A (p16), CDK4, RB1, CDKN2A (p19), PTEN/MMAC1,_ and _ras. CDKN2A (p16)_ appears to be especially important in both sporadic and hereditary melanomas. This tumor suppressor gene is located on band 9p21, and its mutation plays a role in various cancers."
Melanoma,https://emedicine.medscape.com/article/280245-overview,Malignant Melanoma,Ultraviolet radiation (Melanoma),"Exposure to ultraviolet (UV) radiation is a critical factor in the development of most melanomas. Ultraviolet A (UVA), wavelength 320-400 nm, and ultraviolet B (UVB), 290-320 nm, potentially are carcinogenic and actually may work in concert to induce a melanoma.
UV radiation appears to be an effective inducer of melanoma through many mechanisms, including suppression of the immune system of the skin, induction of melanocyte cell division, free radical production, and damage of melanocyte DNA.
Interestingly, melanoma does not have a direct relationship with the amount of sun exposure, because it is more common in white-collar workers than in those who work outdoors."
Melanoma,https://emedicine.medscape.com/article/280245-overview,Malignant Melanoma,Sunburn (Melanoma),"Acute, intense, and intermittent blistering sunburns, especially on areas of the body that only occasionally receive sun exposure, are the greatest risk factor for the development of sun exposure–induced melanoma on the trunk and legs, whereas lentigo maligna is associated with chronic sun exposure. This sun-associated risk factor is different from that for squamous and basal cell skin cancers, which are associated with prolonged, long-term sun exposure."
Melanoma,https://emedicine.medscape.com/article/280245-overview,Malignant Melanoma,Parkinson disease (Melanoma),"In the Mayo Clinic study, Dalvin et al found 32 cases of melanoma in 974 patients with PD (with 26 of the 32 diagnosed before the onset of PD), versus 63 cases in the control group of 2922 persons without PD; thus, the likelihood of having a history of melanoma was 3.8-fold higher in patients with PD compared with controls (95% confidence interval [CI], 2.1 - 6.8; _P_ < 0.001)."
Melanoma,https://emedicine.medscape.com/article/280245-overview,Malignant Melanoma,Racial demographics (Melanoma),"Melanoma is more common in Whites than in Blacks and Asians. The rate of melanoma in Blacks is estimated to be one twentieth that of Whites. White people with dark skin also have a much lower risk of developing melanoma than do those with light skin. The typical patient with melanoma has fair skin and a tendency to sunburn rather than tan. White people with blond or red hair and profuse freckling appear to be most prone to melanomas. In Hawaii and the southwestern United States, Whites have the highest incidence, approximately 20-30 cases per 100,000 population per year."
Melanoma,https://emedicine.medscape.com/article/280245-overview,Malignant Melanoma,Prognosis (Melanoma),"Malignant melanomas usually present at two extremes: at one end of the spectrum are patients with small skin lesions that are easily curable by surgical resection, and at the other are patients with widely metastatic disease, in whom the therapeutic options are limited and the prognosis is dismal, with a median survival of only 6-9 months. For this reason, physicians must be aware of the clinical characteristics of melanoma to make an early diagnosis.
* Thickness and/or level of invasion
* Mitotic index (mitoses per millimeter)
* Ulceration or bleeding at the primary site
* Number of regional lymph nodes involved, with distinction of macrometastasis and micrometastasis
* Systemic metastasis, including the site (nonvisceral versus lung versus all other visceral sites) and serum lactate dehydrogenase (LDH) level elevation

* Younger age
* Female sex
* Melanoma located on the extremities"
Melanoma,https://emedicine.medscape.com/article/280245-treatment,Malignant Melanoma Treatment & Management,Approach Considerations (Melanoma),"Because the definitive treatment of cutaneous melanoma is surgery, medical management is reserved for adjuvant therapy of patients with advanced melanoma. Less than one half of patients with deep primaries (> 4 mm) or regional lymph node involvement have long-term disease-free survival; consequently, these patients are classified as high risk and should be considered for adjuvant therapy.
* Stage 0 - Excision
* Stage I - Excision, with or without lymph node management
* Stage II - Excision, with or without lymph node management
* Resectable stage III - Excision, with or without lymph node management; adjuvant therapy and immunotherapy
* Unresectable stage III, stage IV, and recurrent melanoma - Intralesional therapy, immunotherapy, signal transduction inhibitors, chemotherapy, palliative local therapy

Multiple options for adjuvant treatment of node-positive melanoma have become available. A critical question for guiding the choice of regimens is whether the tumor contains a _BRAF_ V600mutation. BRAF and BRAF/MEK inhibitor combinations are useful in some patients to slow the progression of disease.
In"
Melanoma,https://emedicine.medscape.com/article/280245-treatment,Malignant Melanoma Treatment & Management,Dabrafenib plus trametinib (Melanoma),"In 2018, the US Food and Drug Administration (FDA) approved dabrafenib in combination with trametinib for adjuvant treatment, following complete resection, of patients with melanoma with _BRAF_ V600E or V600K mutations and involvement of lymph node(s)."
Melanoma,https://emedicine.medscape.com/article/280245-treatment,Malignant Melanoma Treatment & Management,Pembrolizumab (Melanoma),Pembrolizumab is also indicated for first-line treatment of unresectable or metastatic melanoma.
